trial,production,rewarded_time,delivered_reward,passed_time,received_reward
6,P9,3.482,9.5257,0.094,9.431700000000001
7,P9,4.694,9.5257,0.094,9.431700000000001
8,P9,5.267,9.5257,0.094,9.431700000000001
9,P9,5.813,9.5257,0.094,9.431700000000001
10,P9,6.155,9.5257,0.094,9.431700000000001
11,P9,6.588,9.5257,0.094,9.431700000000001
12,P9,7.173,9.5257,0.094,9.431700000000001
13,P9,7.75,9.5257,0.094,9.431700000000001
14,P9,8.166,9.5257,0.094,9.431700000000001
15,P9,8.601,9.5257,0.094,9.431700000000001
16,P9,9.315,9.5257,0.094,9.431700000000001
17,P9,9.92,9.5257,0.094,9.431700000000001
1,P5,0.101,2.6894,0.051,2.6384
2,P9,0.536,9.5257,0.094,9.431700000000001
3,P9,1.157,9.5257,0.094,9.431700000000001
4,P9,1.591,9.5257,0.094,9.431700000000001
5,P9,2.066,9.5257,0.094,9.431700000000001
6,P9,2.969,9.5257,0.094,9.431700000000001
7,P9,3.677,9.5257,0.094,9.431700000000001
8,P9,4.138,9.5257,0.094,9.431700000000001
9,P9,4.583,9.5257,0.094,9.431700000000001
10,P9,5.112,9.5257,0.094,9.431700000000001
11,P9,6.156,9.5257,0.094,9.431700000000001
12,P9,6.518,9.5257,0.094,9.431700000000001
13,P9,7.082,9.5257,0.094,9.431700000000001
14,P9,7.664,9.5257,0.094,9.431700000000001
15,P9,8.023,9.5257,0.094,9.431700000000001
16,P9,8.691,9.5257,0.094,9.431700000000001
17,P9,9.12,9.5257,0.094,9.431700000000001
18,P9,9.627,9.5257,0.094,9.431700000000001
19,P9,9.994,9.5257,0.094,9.431700000000001
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.66,7.3106,0.072,7.2386
3,P7,1.219,7.3106,0.072,7.2386
4,P7,1.927,7.3106,0.072,7.2386
5,P7,2.46,7.3106,0.072,7.2386
6,P7,2.824,7.3106,0.072,7.2386
7,P7,3.437,7.3106,0.072,7.2386
8,P7,4.081,7.3106,0.072,7.2386
9,P7,4.507,7.3106,0.072,7.2386
10,P7,5.34,7.3106,0.072,7.2386
11,P7,5.924,7.3106,0.072,7.2386
12,P7,6.587,7.3106,0.072,7.2386
13,P7,7.058,7.3106,0.072,7.2386
14,P7,7.558,7.3106,0.072,7.2386
15,P7,8.315,7.3106,0.072,7.2386
16,P7,8.741,7.3106,0.072,7.2386
17,P7,9.197,7.3106,0.072,7.2386
18,P7,9.644,7.3106,0.072,7.2386
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.719,9.8201,0.105,9.7151
3,P10,1.229,9.8201,0.105,9.7151
4,P10,1.796,9.8201,0.105,9.7151
5,P10,2.279,9.8201,0.105,9.7151
6,P10,2.776,9.8201,0.105,9.7151
7,P10,3.498,9.8201,0.105,9.7151
8,P10,3.931,9.8201,0.105,9.7151
9,P10,4.76,9.8201,0.105,9.7151
10,P10,5.233,9.8201,0.105,9.7151
11,P10,6.167,9.8201,0.105,9.7151
12,P10,6.703,9.8201,0.105,9.7151
13,P10,7.171,9.8201,0.105,9.7151
14,P10,7.948,9.8201,0.105,9.7151
15,P10,8.465,9.8201,0.105,9.7151
16,P10,8.929,9.8201,0.105,9.7151
17,P10,9.4,9.8201,0.105,9.7151
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.447,2.6894,0.051,2.6384
3,P5,0.939,2.6894,0.051,2.6384
4,P5,1.568,2.6894,0.051,2.6384
5,P5,2.057,2.6894,0.051,2.6384
6,P5,2.627,2.6894,0.051,2.6384
7,P5,3.232,2.6894,0.051,2.6384
8,P5,3.704,2.6894,0.051,2.6384
9,P10,4.234,9.8201,0.105,9.7151
10,P10,4.819,9.8201,0.105,9.7151
11,P10,5.262,9.8201,0.105,9.7151
12,P10,5.859,9.8201,0.105,9.7151
13,P10,6.551,9.8201,0.105,9.7151
14,P10,7.204,9.8201,0.105,9.7151
15,P10,7.727,9.8201,0.105,9.7151
16,P10,8.187,9.8201,0.105,9.7151
17,P10,8.625,9.8201,0.105,9.7151
18,P10,9.103,9.8201,0.105,9.7151
19,P10,9.844,9.8201,0.105,9.7151
1,P8,0.133,8.808,0.083,8.725
2,P8,0.626,8.808,0.083,8.725
3,P8,1.323,8.808,0.083,8.725
4,P8,1.975,8.808,0.083,8.725
5,P8,2.606,8.808,0.083,8.725
6,P8,3.079,8.808,0.083,8.725
7,P8,3.722,8.808,0.083,8.725
8,P8,4.239,8.808,0.083,8.725
9,P8,5.338,8.808,0.083,8.725
10,P8,6.113,8.808,0.083,8.725
11,P8,6.995,8.808,0.083,8.725
12,P8,7.404,8.808,0.083,8.725
13,P8,7.846,8.808,0.083,8.725
14,P8,8.354,8.808,0.083,8.725
15,P8,8.944,8.808,0.083,8.725
16,P8,9.438,8.808,0.083,8.725
17,P8,9.875,8.808,0.083,8.725
1,P8,0.133,8.808,0.083,8.725
2,P8,0.585,8.808,0.083,8.725
3,P8,1.217,8.808,0.083,8.725
4,P8,2.27,8.808,0.083,8.725
5,P8,2.954,8.808,0.083,8.725
6,P8,3.577,8.808,0.083,8.725
7,P8,4.046,8.808,0.083,8.725
8,P8,4.62,8.808,0.083,8.725
9,P8,5.388,8.808,0.083,8.725
10,P8,6.096,8.808,0.083,8.725
11,P8,6.57,8.808,0.083,8.725
12,P8,7.156,8.808,0.083,8.725
13,P8,7.794,8.808,0.083,8.725
14,P8,8.221,8.808,0.083,8.725
15,P8,8.88,8.808,0.083,8.725
16,P8,9.375,8.808,0.083,8.725
17,P8,9.855,8.808,0.083,8.725
1,P4,0.091,1.192,0.041,1.151
2,P4,0.546,1.192,0.041,1.151
3,P4,0.989,1.192,0.041,1.151
4,P6,1.441,5.0,0.062,4.938
5,P6,2.133,5.0,0.062,4.938
6,P6,2.74,5.0,0.062,4.938
7,P6,3.272,5.0,0.062,4.938
8,P6,3.8,5.0,0.062,4.938
9,P6,4.413,5.0,0.062,4.938
10,P6,4.843,5.0,0.062,4.938
11,P6,5.303,5.0,0.062,4.938
12,P6,5.981,5.0,0.062,4.938
13,P6,6.412,5.0,0.062,4.938
14,P6,6.877,5.0,0.062,4.938
15,P6,7.378,5.0,0.062,4.938
16,P6,7.861,5.0,0.062,4.938
17,P6,8.276,5.0,0.062,4.938
18,P6,8.688,5.0,0.062,4.938
19,P6,9.357,5.0,0.062,4.938
20,P6,9.733,5.0,0.062,4.938
1,P1,0.06,0.0669,0.01,0.0569
2,P7,0.433,7.3106,0.072,7.2386
3,P7,0.794,7.3106,0.072,7.2386
4,P7,1.387,7.3106,0.072,7.2386
5,P7,2.257,7.3106,0.072,7.2386
6,P7,2.691,7.3106,0.072,7.2386
7,P7,3.338,7.3106,0.072,7.2386
8,P7,3.81,7.3106,0.072,7.2386
9,P7,4.512,7.3106,0.072,7.2386
10,P7,5.128,7.3106,0.072,7.2386
11,P7,5.613,7.3106,0.072,7.2386
12,P7,6.155,7.3106,0.072,7.2386
13,P7,6.676,7.3106,0.072,7.2386
14,P7,7.205,7.3106,0.072,7.2386
15,P7,7.781,7.3106,0.072,7.2386
16,P7,8.454,7.3106,0.072,7.2386
17,P7,8.983,7.3106,0.072,7.2386
18,P7,9.465,7.3106,0.072,7.2386
1,P6,0.112,5.0,0.062,4.938
2,P7,0.524,7.3106,0.072,7.2386
3,P7,1.207,7.3106,0.072,7.2386
4,P7,1.682,7.3106,0.072,7.2386
5,P7,2.348,7.3106,0.072,7.2386
6,P7,2.71,7.3106,0.072,7.2386
7,P7,3.145,7.3106,0.072,7.2386
8,P7,3.68,7.3106,0.072,7.2386
9,P7,4.309,7.3106,0.072,7.2386
10,P7,4.694,7.3106,0.072,7.2386
11,P7,5.034,7.3106,0.072,7.2386
12,P7,5.585,7.3106,0.072,7.2386
13,P7,6.018,7.3106,0.072,7.2386
14,P7,6.567,7.3106,0.072,7.2386
15,P7,7.499,7.3106,0.072,7.2386
16,P7,7.957,7.3106,0.072,7.2386
17,P7,8.373,7.3106,0.072,7.2386
18,P7,8.782,7.3106,0.072,7.2386
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.794,9.8201,0.105,9.7151
3,P10,1.513,9.8201,0.105,9.7151
4,P10,2.164,9.8201,0.105,9.7151
5,P10,2.732,9.8201,0.105,9.7151
6,P10,3.505,9.8201,0.105,9.7151
7,P10,4.295,9.8201,0.105,9.7151
8,P10,4.747,9.8201,0.105,9.7151
9,P10,5.37,9.8201,0.105,9.7151
10,P10,5.949,9.8201,0.105,9.7151
11,P10,6.532,9.8201,0.105,9.7151
12,P10,6.974,9.8201,0.105,9.7151
13,P10,7.402,9.8201,0.105,9.7151
14,P10,7.898,9.8201,0.105,9.7151
15,P10,8.462,9.8201,0.105,9.7151
16,P10,9.003,9.8201,0.105,9.7151
17,P10,9.873,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.705,9.5257,0.094,9.431700000000001
3,P9,1.366,9.5257,0.094,9.431700000000001
4,P9,1.917,9.5257,0.094,9.431700000000001
5,P9,2.786,9.5257,0.094,9.431700000000001
6,P9,3.473,9.5257,0.094,9.431700000000001
7,P9,4.021,9.5257,0.094,9.431700000000001
8,P9,4.862,9.5257,0.094,9.431700000000001
9,P9,5.539,9.5257,0.094,9.431700000000001
10,P9,6.092,9.5257,0.094,9.431700000000001
11,P9,6.735,9.5257,0.094,9.431700000000001
12,P9,7.149,9.5257,0.094,9.431700000000001
13,P9,8.171,9.5257,0.094,9.431700000000001
14,P9,8.683,9.5257,0.094,9.431700000000001
15,P9,9.088,9.5257,0.094,9.431700000000001
16,P9,9.685,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P8,0.56,8.808,0.083,8.725
3,P8,1.155,8.808,0.083,8.725
4,P8,1.617,8.808,0.083,8.725
5,P8,2.261,8.808,0.083,8.725
6,P8,2.912,8.808,0.083,8.725
7,P8,3.475,8.808,0.083,8.725
8,P8,4.02,8.808,0.083,8.725
9,P8,4.882,8.808,0.083,8.725
10,P8,5.504,8.808,0.083,8.725
11,P8,6.032,8.808,0.083,8.725
12,P8,6.489,8.808,0.083,8.725
13,P8,6.984,8.808,0.083,8.725
14,P8,7.389,8.808,0.083,8.725
15,P8,7.811,8.808,0.083,8.725
16,P8,8.504,8.808,0.083,8.725
17,P8,9.135,8.808,0.083,8.725
18,P8,9.653,8.808,0.083,8.725
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P10,0.501,9.8201,0.105,9.7151
3,P10,1.234,9.8201,0.105,9.7151
4,P10,1.802,9.8201,0.105,9.7151
5,P10,2.533,9.8201,0.105,9.7151
6,P10,3.026,9.8201,0.105,9.7151
7,P10,3.498,9.8201,0.105,9.7151
8,P10,4.19,9.8201,0.105,9.7151
9,P10,5.021,9.8201,0.105,9.7151
10,P10,5.649,9.8201,0.105,9.7151
11,P10,6.253,9.8201,0.105,9.7151
12,P10,6.943,9.8201,0.105,9.7151
13,P10,7.591,9.8201,0.105,9.7151
14,P10,8.332,9.8201,0.105,9.7151
15,P10,8.971,9.8201,0.105,9.7151
16,P10,9.697,9.8201,0.105,9.7151
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.9,9.8201,0.105,9.7151
3,P10,1.571,9.8201,0.105,9.7151
4,P10,2.426,9.8201,0.105,9.7151
5,P10,3.107,9.8201,0.105,9.7151
6,P10,3.881,9.8201,0.105,9.7151
7,P10,4.273,9.8201,0.105,9.7151
8,P10,4.928,9.8201,0.105,9.7151
9,P10,5.513,9.8201,0.105,9.7151
10,P10,6.287,9.8201,0.105,9.7151
11,P10,6.962,9.8201,0.105,9.7151
12,P10,7.647,9.8201,0.105,9.7151
13,P10,8.052,9.8201,0.105,9.7151
14,P10,8.754,9.8201,0.105,9.7151
15,P10,9.307,9.8201,0.105,9.7151
16,P10,9.88,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.62,9.5257,0.094,9.431700000000001
3,P9,1.018,9.5257,0.094,9.431700000000001
4,P9,1.559,9.5257,0.094,9.431700000000001
5,P9,1.929,9.5257,0.094,9.431700000000001
6,P9,2.531,9.5257,0.094,9.431700000000001
7,P9,3.054,9.5257,0.094,9.431700000000001
8,P9,3.474,9.5257,0.094,9.431700000000001
9,P9,4.067,9.5257,0.094,9.431700000000001
10,P9,4.944,9.5257,0.094,9.431700000000001
11,P9,5.577,9.5257,0.094,9.431700000000001
12,P9,6.065,9.5257,0.094,9.431700000000001
13,P9,6.452,9.5257,0.094,9.431700000000001
14,P9,6.931,9.5257,0.094,9.431700000000001
15,P9,7.668,9.5257,0.094,9.431700000000001
16,P9,8.183,9.5257,0.094,9.431700000000001
17,P9,8.71,9.5257,0.094,9.431700000000001
18,P9,9.616,9.5257,0.094,9.431700000000001
1,P4,0.091,1.192,0.041,1.151
2,P3,0.523,0.4743,0.03,0.44430000000000003
3,P4,1.169,1.192,0.041,1.151
4,P4,1.528,1.192,0.041,1.151
5,P8,1.946,8.808,0.083,8.725
6,P8,2.404,8.808,0.083,8.725
7,P8,2.82,8.808,0.083,8.725
8,P8,3.242,8.808,0.083,8.725
9,P8,3.866,8.808,0.083,8.725
10,P8,4.394,8.808,0.083,8.725
11,P8,5.021,8.808,0.083,8.725
12,P8,5.4,8.808,0.083,8.725
13,P8,6.683,8.808,0.083,8.725
14,P8,7.241,8.808,0.083,8.725
15,P8,7.786,8.808,0.083,8.725
16,P8,8.318,8.808,0.083,8.725
17,P8,8.847,8.808,0.083,8.725
18,P8,9.496,8.808,0.083,8.725
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P2,0.472,0.1799,0.02,0.15990000000000001
3,P8,0.942,8.808,0.083,8.725
4,P8,1.586,8.808,0.083,8.725
5,P8,2.169,8.808,0.083,8.725
6,P8,2.753,8.808,0.083,8.725
7,P8,3.536,8.808,0.083,8.725
8,P8,4.101,8.808,0.083,8.725
9,P8,4.649,8.808,0.083,8.725
10,P8,5.422,8.808,0.083,8.725
11,P8,5.949,8.808,0.083,8.725
12,P8,6.636,8.808,0.083,8.725
13,P8,7.097,8.808,0.083,8.725
14,P8,7.548,8.808,0.083,8.725
15,P8,8.04,8.808,0.083,8.725
16,P8,8.871,8.808,0.083,8.725
17,P8,9.375,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.699,7.3106,0.072,7.2386
3,P7,1.54,7.3106,0.072,7.2386
4,P7,2.395,7.3106,0.072,7.2386
5,P7,2.974,7.3106,0.072,7.2386
6,P7,3.726,7.3106,0.072,7.2386
7,P7,4.493,7.3106,0.072,7.2386
8,P7,5.005,7.3106,0.072,7.2386
9,P7,5.62,7.3106,0.072,7.2386
10,P7,6.163,7.3106,0.072,7.2386
11,P7,6.677,7.3106,0.072,7.2386
12,P7,7.284,7.3106,0.072,7.2386
13,P7,7.706,7.3106,0.072,7.2386
14,P7,8.503,7.3106,0.072,7.2386
15,P7,8.908,7.3106,0.072,7.2386
16,P7,9.43,7.3106,0.072,7.2386
17,P7,9.993,7.3106,0.072,7.2386
1,P8,0.133,8.808,0.083,8.725
2,P8,0.554,8.808,0.083,8.725
3,P8,1.205,8.808,0.083,8.725
4,P8,1.795,8.808,0.083,8.725
5,P8,2.14,8.808,0.083,8.725
6,P8,2.658,8.808,0.083,8.725
7,P8,3.108,8.808,0.083,8.725
8,P8,3.713,8.808,0.083,8.725
9,P8,4.366,8.808,0.083,8.725
10,P8,4.899,8.808,0.083,8.725
11,P8,5.537,8.808,0.083,8.725
12,P8,5.978,8.808,0.083,8.725
13,P8,6.684,8.808,0.083,8.725
14,P8,7.209,8.808,0.083,8.725
15,P8,8.115,8.808,0.083,8.725
16,P8,8.678,8.808,0.083,8.725
17,P8,9.208,8.808,0.083,8.725
18,P8,9.609,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.667,7.3106,0.072,7.2386
3,P7,1.239,7.3106,0.072,7.2386
4,P7,1.93,7.3106,0.072,7.2386
5,P7,2.568,7.3106,0.072,7.2386
6,P7,3.302,7.3106,0.072,7.2386
7,P7,4.511,7.3106,0.072,7.2386
8,P7,5.166,7.3106,0.072,7.2386
9,P7,5.6,7.3106,0.072,7.2386
10,P7,6.067,7.3106,0.072,7.2386
11,P7,6.628,7.3106,0.072,7.2386
12,P7,7.187,7.3106,0.072,7.2386
13,P7,7.634,7.3106,0.072,7.2386
14,P7,8.266,7.3106,0.072,7.2386
15,P7,8.847,7.3106,0.072,7.2386
16,P7,9.267,7.3106,0.072,7.2386
17,P7,9.651,7.3106,0.072,7.2386
1,P1,0.06,0.0669,0.01,0.0569
2,P9,0.796,9.5257,0.094,9.431700000000001
3,P9,1.422,9.5257,0.094,9.431700000000001
4,P9,1.831,9.5257,0.094,9.431700000000001
5,P9,2.542,9.5257,0.094,9.431700000000001
6,P9,2.951,9.5257,0.094,9.431700000000001
7,P9,3.589,9.5257,0.094,9.431700000000001
8,P9,4.403,9.5257,0.094,9.431700000000001
9,P9,4.985,9.5257,0.094,9.431700000000001
10,P9,5.868,9.5257,0.094,9.431700000000001
11,P9,6.417,9.5257,0.094,9.431700000000001
12,P9,6.837,9.5257,0.094,9.431700000000001
13,P9,7.527,9.5257,0.094,9.431700000000001
14,P9,8.074,9.5257,0.094,9.431700000000001
15,P9,8.562,9.5257,0.094,9.431700000000001
16,P9,8.994,9.5257,0.094,9.431700000000001
17,P9,9.751,9.5257,0.094,9.431700000000001
1,P8,0.133,8.808,0.083,8.725
2,P8,0.701,8.808,0.083,8.725
3,P8,1.092,8.808,0.083,8.725
4,P8,1.671,8.808,0.083,8.725
5,P8,2.071,8.808,0.083,8.725
6,P8,2.671,8.808,0.083,8.725
7,P8,3.089,8.808,0.083,8.725
8,P8,3.516,8.808,0.083,8.725
9,P8,4.307,8.808,0.083,8.725
10,P8,4.889,8.808,0.083,8.725
11,P8,5.561,8.808,0.083,8.725
12,P8,6.017,8.808,0.083,8.725
13,P8,6.489,8.808,0.083,8.725
14,P8,7.268,8.808,0.083,8.725
15,P8,7.846,8.808,0.083,8.725
16,P8,8.246,8.808,0.083,8.725
17,P8,8.803,8.808,0.083,8.725
18,P8,9.259,8.808,0.083,8.725
19,P8,9.824,8.808,0.083,8.725
1,P6,0.112,5.0,0.062,4.938
2,P6,0.781,5.0,0.062,4.938
3,P6,1.25,5.0,0.062,4.938
4,P6,1.932,5.0,0.062,4.938
5,P6,2.323,5.0,0.062,4.938
6,P6,2.902,5.0,0.062,4.938
7,P6,3.351,5.0,0.062,4.938
8,P6,3.762,5.0,0.062,4.938
9,P6,4.456,5.0,0.062,4.938
10,P6,4.875,5.0,0.062,4.938
11,P6,5.407,5.0,0.062,4.938
12,P6,5.811,5.0,0.062,4.938
13,P6,6.589,5.0,0.062,4.938
14,P6,7.082,5.0,0.062,4.938
15,P6,7.525,5.0,0.062,4.938
16,P6,8.308,5.0,0.062,4.938
17,P6,8.734,5.0,0.062,4.938
18,P6,9.138,5.0,0.062,4.938
19,P6,9.518,5.0,0.062,4.938
20,P6,9.83,5.0,0.062,4.938
1,P10,0.155,9.8201,0.105,9.7151
2,P10,1.14,9.8201,0.105,9.7151
3,P10,1.69,9.8201,0.105,9.7151
4,P10,2.21,9.8201,0.105,9.7151
5,P10,2.937,9.8201,0.105,9.7151
6,P10,3.575,9.8201,0.105,9.7151
7,P10,4.281,9.8201,0.105,9.7151
8,P10,5.002,9.8201,0.105,9.7151
9,P10,5.602,9.8201,0.105,9.7151
10,P10,6.329,9.8201,0.105,9.7151
11,P10,6.94,9.8201,0.105,9.7151
12,P10,7.628,9.8201,0.105,9.7151
13,P10,8.195,9.8201,0.105,9.7151
14,P10,8.749,9.8201,0.105,9.7151
15,P10,9.27,9.8201,0.105,9.7151
16,P10,9.814,9.8201,0.105,9.7151
1,P6,0.112,5.0,0.062,4.938
2,P6,0.606,5.0,0.062,4.938
3,P6,1.366,5.0,0.062,4.938
4,P6,2.151,5.0,0.062,4.938
5,P6,2.703,5.0,0.062,4.938
6,P6,3.382,5.0,0.062,4.938
7,P6,4.087,5.0,0.062,4.938
8,P6,4.563,5.0,0.062,4.938
9,P6,5.256,5.0,0.062,4.938
10,P6,5.618,5.0,0.062,4.938
11,P6,6.173,5.0,0.062,4.938
12,P6,7.118,5.0,0.062,4.938
13,P6,7.466,5.0,0.062,4.938
14,P6,7.881,5.0,0.062,4.938
15,P6,8.519,5.0,0.062,4.938
16,P6,8.916,5.0,0.062,4.938
17,P6,9.422,5.0,0.062,4.938
18,P6,9.818,5.0,0.062,4.938
1,P1,0.06,0.0669,0.01,0.0569
2,P4,0.561,1.192,0.041,1.151
3,P9,1.204,9.5257,0.094,9.431700000000001
4,P9,1.929,9.5257,0.094,9.431700000000001
5,P9,2.535,9.5257,0.094,9.431700000000001
6,P9,3.043,9.5257,0.094,9.431700000000001
7,P9,3.67,9.5257,0.094,9.431700000000001
8,P9,4.408,9.5257,0.094,9.431700000000001
9,P9,5.658,9.5257,0.094,9.431700000000001
10,P9,6.236,9.5257,0.094,9.431700000000001
11,P9,6.8,9.5257,0.094,9.431700000000001
12,P9,7.26,9.5257,0.094,9.431700000000001
13,P9,7.742,9.5257,0.094,9.431700000000001
14,P9,8.267,9.5257,0.094,9.431700000000001
15,P9,8.714,9.5257,0.094,9.431700000000001
16,P9,9.409,9.5257,0.094,9.431700000000001
17,P9,9.881,9.5257,0.094,9.431700000000001
1,P5,0.101,2.6894,0.051,2.6384
2,P8,0.671,8.808,0.083,8.725
3,P8,1.336,8.808,0.083,8.725
4,P8,1.97,8.808,0.083,8.725
5,P8,2.566,8.808,0.083,8.725
6,P8,3.253,8.808,0.083,8.725
7,P8,3.981,8.808,0.083,8.725
8,P8,4.763,8.808,0.083,8.725
9,P8,5.406,8.808,0.083,8.725
10,P8,6.121,8.808,0.083,8.725
11,P8,6.702,8.808,0.083,8.725
12,P8,7.288,8.808,0.083,8.725
13,P8,7.709,8.808,0.083,8.725
14,P8,8.323,8.808,0.083,8.725
15,P8,8.836,8.808,0.083,8.725
16,P8,9.765,8.808,0.083,8.725
1,P4,0.091,1.192,0.041,1.151
2,P7,0.46,7.3106,0.072,7.2386
3,P7,0.939,7.3106,0.072,7.2386
4,P7,1.337,7.3106,0.072,7.2386
5,P7,1.894,7.3106,0.072,7.2386
6,P7,2.327,7.3106,0.072,7.2386
7,P7,2.745,7.3106,0.072,7.2386
8,P7,3.443,7.3106,0.072,7.2386
9,P7,3.951,7.3106,0.072,7.2386
10,P7,4.499,7.3106,0.072,7.2386
11,P7,5.129,7.3106,0.072,7.2386
12,P7,5.713,7.3106,0.072,7.2386
13,P7,6.694,7.3106,0.072,7.2386
14,P7,7.205,7.3106,0.072,7.2386
15,P7,7.742,7.3106,0.072,7.2386
16,P7,8.986,7.3106,0.072,7.2386
17,P7,9.435,7.3106,0.072,7.2386
18,P7,9.932,7.3106,0.072,7.2386
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.808,9.8201,0.105,9.7151
3,P10,1.568,9.8201,0.105,9.7151
4,P10,2.198,9.8201,0.105,9.7151
5,P10,3.03,9.8201,0.105,9.7151
6,P10,3.652,9.8201,0.105,9.7151
7,P10,4.374,9.8201,0.105,9.7151
8,P10,4.821,9.8201,0.105,9.7151
9,P10,5.313,9.8201,0.105,9.7151
10,P10,5.906,9.8201,0.105,9.7151
11,P10,6.555,9.8201,0.105,9.7151
12,P10,7.038,9.8201,0.105,9.7151
13,P10,7.509,9.8201,0.105,9.7151
14,P10,8.064,9.8201,0.105,9.7151
15,P10,8.663,9.8201,0.105,9.7151
16,P10,9.107,9.8201,0.105,9.7151
17,P10,9.735,9.8201,0.105,9.7151
1,P4,0.091,1.192,0.041,1.151
2,P4,0.567,1.192,0.041,1.151
3,P6,1.074,5.0,0.062,4.938
4,P6,1.713,5.0,0.062,4.938
5,P6,2.054,5.0,0.062,4.938
6,P6,2.75,5.0,0.062,4.938
7,P6,3.279,5.0,0.062,4.938
8,P6,4.094,5.0,0.062,4.938
9,P6,4.589,5.0,0.062,4.938
10,P6,5.02,5.0,0.062,4.938
11,P6,5.447,5.0,0.062,4.938
12,P6,5.851,5.0,0.062,4.938
13,P6,6.503,5.0,0.062,4.938
14,P6,6.839,5.0,0.062,4.938
15,P6,7.458,5.0,0.062,4.938
16,P6,7.887,5.0,0.062,4.938
17,P6,8.616,5.0,0.062,4.938
18,P6,9.131,5.0,0.062,4.938
19,P6,9.734,5.0,0.062,4.938
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P5,0.573,2.6894,0.051,2.6384
3,P5,1.042,2.6894,0.051,2.6384
4,P5,1.667,2.6894,0.051,2.6384
5,P5,2.5,2.6894,0.051,2.6384
6,P5,3.056,2.6894,0.051,2.6384
7,P5,3.658,2.6894,0.051,2.6384
8,P5,4.076,2.6894,0.051,2.6384
9,P5,4.713,2.6894,0.051,2.6384
10,P5,5.306,2.6894,0.051,2.6384
11,P5,5.745,2.6894,0.051,2.6384
12,P5,6.338,2.6894,0.051,2.6384
13,P5,6.828,2.6894,0.051,2.6384
14,P5,7.296,2.6894,0.051,2.6384
15,P5,8.136,2.6894,0.051,2.6384
16,P5,8.683,2.6894,0.051,2.6384
17,P5,9.136,2.6894,0.051,2.6384
18,P5,9.693,2.6894,0.051,2.6384
1,P6,0.112,5.0,0.062,4.938
2,P6,0.908,5.0,0.062,4.938
3,P6,1.399,5.0,0.062,4.938
4,P6,2.313,5.0,0.062,4.938
5,P6,3.018,5.0,0.062,4.938
6,P6,3.894,5.0,0.062,4.938
7,P6,4.385,5.0,0.062,4.938
8,P6,5.045,5.0,0.062,4.938
9,P6,5.403,5.0,0.062,4.938
10,P6,6.133,5.0,0.062,4.938
11,P6,6.971,5.0,0.062,4.938
12,P6,7.527,5.0,0.062,4.938
13,P6,8.16,5.0,0.062,4.938
14,P6,9.348,5.0,0.062,4.938
15,P6,9.94,5.0,0.062,4.938
1,P8,0.133,8.808,0.083,8.725
2,P8,0.909,8.808,0.083,8.725
3,P8,1.753,8.808,0.083,8.725
4,P8,2.356,8.808,0.083,8.725
5,P8,2.885,8.808,0.083,8.725
6,P8,3.345,8.808,0.083,8.725
7,P8,4.046,8.808,0.083,8.725
8,P8,4.572,8.808,0.083,8.725
9,P8,4.967,8.808,0.083,8.725
10,P8,6.25,8.808,0.083,8.725
11,P8,6.821,8.808,0.083,8.725
12,P8,7.29,8.808,0.083,8.725
13,P8,7.858,8.808,0.083,8.725
14,P8,8.471,8.808,0.083,8.725
15,P8,9.237,8.808,0.083,8.725
16,P8,9.759,8.808,0.083,8.725
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.597,2.6894,0.051,2.6384
3,P5,1.848,2.6894,0.051,2.6384
4,P5,2.657,2.6894,0.051,2.6384
5,P5,3.581,2.6894,0.051,2.6384
6,P5,4.12,2.6894,0.051,2.6384
7,P5,5.221,2.6894,0.051,2.6384
8,P9,5.804,9.5257,0.094,9.431700000000001
9,P5,6.414,2.6894,0.051,2.6384
10,P5,6.97,2.6894,0.051,2.6384
11,P9,8.006,9.5257,0.094,9.431700000000001
12,P9,8.49,9.5257,0.094,9.431700000000001
13,P9,8.918,9.5257,0.094,9.431700000000001
14,P9,9.372,9.5257,0.094,9.431700000000001
15,P9,9.967,9.5257,0.094,9.431700000000001
1,P6,0.112,5.0,0.062,4.938
2,P6,0.759,5.0,0.062,4.938
3,P6,1.103,5.0,0.062,4.938
4,P6,1.52,5.0,0.062,4.938
5,P6,2.297,5.0,0.062,4.938
6,P6,3.419,5.0,0.062,4.938
7,P6,4.157,5.0,0.062,4.938
8,P6,4.695,5.0,0.062,4.938
9,P6,5.23,5.0,0.062,4.938
10,P6,5.643,5.0,0.062,4.938
11,P6,6.247,5.0,0.062,4.938
